,label,mean_intensity_nuf2,fname_nuf2,mean_intensity_astrin,fname_astrin,Nuf2_cyto,PP1_cyto,Nuf2_bg,PP1_bg
67,7_2,5381.125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z07_C0_T0.tif,8622.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z07_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
68,7_3,5375.416666666667,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z07_C0_T0.tif,4657.333333333333,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z07_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
69,7_4,5823.254901960784,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z07_C0_T0.tif,4745.313725490196,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z07_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
70,8_1,5405.086956521739,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z08_C0_T0.tif,4275.304347826087,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z08_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
71,8_2,5791.666666666667,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z08_C0_T0.tif,4705.285714285715,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z08_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
72,9_1,5137.125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z09_C0_T0.tif,8815.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z09_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
73,9_2,5005.625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z09_C0_T0.tif,8116.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z09_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
74,9_3,5156.0625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z09_C0_T0.tif,4302.875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z09_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
75,9_4,5091.333333333333,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z09_C0_T0.tif,4063.9166666666665,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z09_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
76,9_5,5321.513513513513,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z09_C0_T0.tif,4532.594594594595,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z09_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
77,9_6,5176.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z09_C0_T0.tif,4594.357142857143,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z09_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
78,10_1,4824.8125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C0_T0.tif,3999.375,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
79,10_2,4945.357142857143,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C0_T0.tif,4154.857142857143,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
80,10_3,4918.829268292683,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C0_T0.tif,4030.731707317073,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
81,10_4,4818.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C0_T0.tif,8224.375,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
82,10_5,4783.047619047619,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C0_T0.tif,8077.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
83,10_6,4884.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C0_T0.tif,8935.3125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
84,10_7,4771.25,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C0_T0.tif,8283.625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
85,10_8,4846.789473684211,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C0_T0.tif,8331.315789473685,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
86,10_9,4631.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C0_T0.tif,9268.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
87,10_10,4817.25,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C0_T0.tif,7686.625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
88,10_11,4707.625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C0_T0.tif,8483.625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
89,10_12,4939.3125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C0_T0.tif,7870.9375,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
90,10_13,4837.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C0_T0.tif,8296.894736842105,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
91,10_14,4770.214285714285,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C0_T0.tif,8466.285714285714,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
92,10_15,4744.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C0_T0.tif,6011.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
93,10_16,4980.125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C0_T0.tif,8174.125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
94,10_17,4888.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C0_T0.tif,7602.625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
95,10_18,4858.227272727273,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C0_T0.tif,4230.590909090909,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
96,10_19,4940.8,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C0_T0.tif,4245.057142857143,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
97,10_20,4889.375,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C0_T0.tif,4001.9583333333335,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
98,10_21,4969.521126760564,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C0_T0.tif,4417.985915492958,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
99,10_22,4878.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C0_T0.tif,4284.375,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
100,10_23,4826.125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C0_T0.tif,4483.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
101,10_24,4952.434782608696,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C0_T0.tif,4717.391304347826,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z10_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
102,11_1,5068.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z11_C0_T0.tif,4102.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z11_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
103,11_2,5030.833333333333,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z11_C0_T0.tif,8115.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z11_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
104,11_3,4967.125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z11_C0_T0.tif,6176.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z11_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
105,11_4,5193.625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z11_C0_T0.tif,8238.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z11_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
106,11_5,5125.166666666667,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z11_C0_T0.tif,8567.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z11_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
107,11_6,4871.894736842105,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z11_C0_T0.tif,8251.473684210527,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z11_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
108,11_7,5021.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z11_C0_T0.tif,8049.625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z11_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
109,11_8,5226.063829787234,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z11_C0_T0.tif,4427.489361702128,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z11_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
110,11_9,5061.0625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z11_C0_T0.tif,3986.6875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z11_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
111,12_1,5132.625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z12_C0_T0.tif,8445.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z12_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
112,12_2,5537.34693877551,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z12_C0_T0.tif,4455.734693877551,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z12_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
113,12_3,5060.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z12_C0_T0.tif,4555.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z12_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
114,13_1,5125.416666666667,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z13_C0_T0.tif,8001.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z13_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
115,13_2,5811.958333333333,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z13_C0_T0.tif,4458.770833333333,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z13_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
116,13_3,5170.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z13_C0_T0.tif,4762.333333333333,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z13_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
117,14_1,5223.625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z14_C0_T0.tif,8260.375,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z14_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
118,14_2,5101.25,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z14_C0_T0.tif,8027.875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z14_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
119,14_3,5070.25,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z14_C0_T0.tif,7947.875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z14_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
120,14_4,4978.833333333333,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z14_C0_T0.tif,8375.416666666666,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z14_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
121,14_5,4985.916666666667,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z14_C0_T0.tif,7761.416666666667,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z14_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
122,14_6,5690.732142857143,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z14_C0_T0.tif,4392.196428571428,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z14_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
123,14_7,5161.916666666667,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z14_C0_T0.tif,4481.083333333333,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z14_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
124,14_8,5165.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z14_C0_T0.tif,4857.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z14_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
125,15_1,5145.125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z15_C0_T0.tif,8828.125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z15_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
126,15_2,5068.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z15_C0_T0.tif,8049.583333333333,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z15_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
127,15_3,5371.509433962264,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z15_C0_T0.tif,4442.169811320755,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z15_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
128,16_1,4869.805555555556,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z16_C0_T0.tif,8211.805555555555,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z16_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
129,16_2,4859.657142857143,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z16_C0_T0.tif,8607.228571428572,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z16_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
130,16_3,4913.25,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z16_C0_T0.tif,8740.875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z16_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
131,16_4,4914.894736842105,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z16_C0_T0.tif,8104.368421052632,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z16_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
132,16_5,4735.3125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z16_C0_T0.tif,7929.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z16_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
133,16_6,4906.272727272727,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z16_C0_T0.tif,7728.545454545455,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z16_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
134,16_7,4872.875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z16_C0_T0.tif,7501.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z16_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
135,16_8,4900.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z16_C0_T0.tif,7928.625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point1_18min01_R3D_D3D_Z16_C1_T0.tif,4339.975602089701,4618.972512733958,4183.36,3881.42
