,label,area,mean_intensity_nuf2_CFP,fname_nuf2_CFP,mean_intensity_YFP_pp1,fname_YFP_pp1,nuf2_CFP_cyto,YFP_pp1_cyto,nuf2_CFP_bg,YFP_pp1_bg
31,0_32,5,5354.4,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C0_T0.tif,8506.6,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C1_T0.tif,4778.758782493889,7592.680835724882,4677.8925,5019.2175
32,0_33,5,5488.8,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C0_T0.tif,9215.8,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C1_T0.tif,4778.758782493889,7592.680835724882,4677.8925,5019.2175
33,0_34,8,5458.375,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C0_T0.tif,8270.125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C1_T0.tif,4778.758782493889,7592.680835724882,4677.8925,5019.2175
34,0_35,62,5571.903225806452,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C0_T0.tif,8389.41935483871,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C1_T0.tif,4778.758782493889,7592.680835724882,4677.8925,5019.2175
35,0_36,21,5404.285714285715,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C0_T0.tif,7798.666666666667,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C1_T0.tif,4778.758782493889,7592.680835724882,4677.8925,5019.2175
36,0_37,10,5379.9,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C0_T0.tif,7309.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C1_T0.tif,4778.758782493889,7592.680835724882,4677.8925,5019.2175
37,0_38,16,5258.9375,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C0_T0.tif,7151.5625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C1_T0.tif,4778.758782493889,7592.680835724882,4677.8925,5019.2175
38,0_39,12,5132.333333333333,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C0_T0.tif,8147.083333333333,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C1_T0.tif,4778.758782493889,7592.680835724882,4677.8925,5019.2175
39,0_40,18,5379.944444444444,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C0_T0.tif,7554.444444444444,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C1_T0.tif,4778.758782493889,7592.680835724882,4677.8925,5019.2175
40,0_41,39,5382.282051282052,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C0_T0.tif,6991.307692307692,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C1_T0.tif,4778.758782493889,7592.680835724882,4677.8925,5019.2175
41,0_42,66,6011.878787878788,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C0_T0.tif,6445.606060606061,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C1_T0.tif,4778.758782493889,7592.680835724882,4677.8925,5019.2175
42,0_43,25,5470.6,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C0_T0.tif,6779.76,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C1_T0.tif,4778.758782493889,7592.680835724882,4677.8925,5019.2175
43,0_44,8,5258.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C0_T0.tif,6714.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C1_T0.tif,4778.758782493889,7592.680835724882,4677.8925,5019.2175
44,0_45,40,5723.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C0_T0.tif,9330.05,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C1_T0.tif,4778.758782493889,7592.680835724882,4677.8925,5019.2175
45,0_46,12,5178.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C0_T0.tif,7008.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C1_T0.tif,4778.758782493889,7592.680835724882,4677.8925,5019.2175
46,0_47,62,5562.870967741936,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C0_T0.tif,9192.387096774193,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C1_T0.tif,4778.758782493889,7592.680835724882,4677.8925,5019.2175
47,0_48,8,5252.125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C0_T0.tif,5213.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C1_T0.tif,4778.758782493889,7592.680835724882,4677.8925,5019.2175
48,0_49,12,5443.916666666667,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C0_T0.tif,8852.583333333334,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C1_T0.tif,4778.758782493889,7592.680835724882,4677.8925,5019.2175
49,0_50,8,5265.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C0_T0.tif,5000.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C1_T0.tif,4778.758782493889,7592.680835724882,4677.8925,5019.2175
50,0_51,12,5485.333333333333,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C0_T0.tif,5561.416666666667,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C1_T0.tif,4778.758782493889,7592.680835724882,4677.8925,5019.2175
51,0_52,8,5281.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C0_T0.tif,8922.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C1_T0.tif,4778.758782493889,7592.680835724882,4677.8925,5019.2175
52,0_53,8,5504.25,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C0_T0.tif,8024.125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C1_T0.tif,4778.758782493889,7592.680835724882,4677.8925,5019.2175
53,0_54,8,5320.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C0_T0.tif,9606.125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D_Z00_C1_T0.tif,4778.758782493889,7592.680835724882,4677.8925,5019.2175
