,label,mean_intensity_nuf2_CFP,fname_nuf2_CFP,mean_intensity_YFP_pp1,fname_YFP_pp1,nuf2_CFP_cyto,YFP_pp1_cyto,nuf2_CFP_bg,YFP_pp1_bg
130,7_25,5077.714285714285,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C0_T0.tif,8854.857142857143,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
131,7_26,5121.625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C0_T0.tif,7880.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
132,7_27,5060.619047619048,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C0_T0.tif,9191.904761904761,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
133,7_28,5031.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C0_T0.tif,9330.875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
134,7_29,5039.82,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C0_T0.tif,8631.86,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
135,7_30,4984.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C0_T0.tif,6776.125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
136,7_31,4988.625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C0_T0.tif,8785.875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
137,7_32,5056.7692307692305,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C0_T0.tif,8828.807692307691,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
138,7_33,4999.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C0_T0.tif,9485.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
139,7_34,5217.71875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C0_T0.tif,9324.34375,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
140,7_35,5026.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C0_T0.tif,8814.92857142857,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
141,7_36,4864.666666666667,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C0_T0.tif,8540.083333333334,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
142,7_37,5057.642857142857,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C0_T0.tif,8752.857142857143,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
143,7_38,5054.282051282052,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C0_T0.tif,8851.333333333334,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
144,7_39,5034.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C0_T0.tif,8592.875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
145,7_40,5053.238095238095,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C0_T0.tif,9081.761904761905,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
146,7_41,5011.88,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C0_T0.tif,8594.06,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
147,7_42,4914.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C0_T0.tif,4708.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
148,7_43,4925.181818181818,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C0_T0.tif,8724.90909090909,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
149,7_44,5025.25,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C0_T0.tif,6553.875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
150,7_45,4914.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C0_T0.tif,7902.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
151,7_46,5060.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C0_T0.tif,6180.25,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z07_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
152,8_1,5384.9473684210525,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C0_T0.tif,3890.4736842105262,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
153,8_2,5130.166666666667,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C0_T0.tif,3978.9166666666665,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
154,8_3,5125.64705882353,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C0_T0.tif,8639.588235294117,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
155,8_4,5317.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C0_T0.tif,8779.875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
156,8_5,5343.285714285715,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C0_T0.tif,8486.785714285714,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
157,8_6,5411.884615384615,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C0_T0.tif,9129.115384615385,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
158,8_7,5378.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C0_T0.tif,9281.636363636364,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
159,8_8,5119.518518518518,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C0_T0.tif,8859.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
160,8_9,5247.1578947368425,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C0_T0.tif,9126.052631578947,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
161,8_10,5255.833333333333,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C0_T0.tif,8555.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
162,8_11,5218.125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C0_T0.tif,8527.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
163,8_12,5239.272727272727,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C0_T0.tif,8299.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
164,8_13,5279.421052631579,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C0_T0.tif,10080.526315789473,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
165,8_14,5092.625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C0_T0.tif,8596.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
166,8_15,5179.8125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C0_T0.tif,8504.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
167,8_16,5261.941176470588,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C0_T0.tif,9683.411764705883,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
168,8_17,5239.4,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C0_T0.tif,8857.4,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
169,8_18,5221.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C0_T0.tif,8476.375,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
170,8_19,5199.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C0_T0.tif,8563.375,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z08_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
171,9_1,5212.428571428572,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z09_C0_T0.tif,4034.1428571428573,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z09_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
172,9_2,5089.210526315789,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z09_C0_T0.tif,8604.21052631579,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z09_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
173,9_3,5248.851851851852,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z09_C0_T0.tif,8945.185185185184,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z09_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
174,9_4,5471.4375,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z09_C0_T0.tif,9057.9375,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z09_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
175,9_5,5329.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z09_C0_T0.tif,8913.6,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z09_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
176,9_6,5226.2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z09_C0_T0.tif,8862.742857142857,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z09_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
177,9_7,5236.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z09_C0_T0.tif,8062.875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z09_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
178,9_8,5186.105263157895,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z09_C0_T0.tif,8277.052631578947,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z09_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
179,9_9,5159.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z09_C0_T0.tif,8759.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z09_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
180,9_10,5417.25,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z09_C0_T0.tif,8795.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z09_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
181,10_1,5125.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z10_C0_T0.tif,4048.4375,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z10_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
182,10_2,5158.642857142857,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z10_C0_T0.tif,8541.785714285714,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z10_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
183,10_3,5385.057142857143,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z10_C0_T0.tif,8863.314285714287,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z10_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
184,10_4,5261.857142857143,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z10_C0_T0.tif,9169.52380952381,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z10_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
185,10_5,5303.944444444444,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z10_C0_T0.tif,8979.388888888889,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z10_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
186,10_6,5274.9375,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z10_C0_T0.tif,8461.25,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z10_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
187,10_7,5124.857142857143,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z10_C0_T0.tif,8756.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z10_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
188,10_8,5283.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z10_C0_T0.tif,8369.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z10_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
189,10_9,5265.882352941177,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z10_C0_T0.tif,8278.823529411764,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z10_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
190,10_10,5160.25,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z10_C0_T0.tif,8744.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z10_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
191,10_11,5229.25,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z10_C0_T0.tif,8852.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z10_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
192,10_12,5197.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z10_C0_T0.tif,8094.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z10_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
193,11_1,5086.74358974359,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z11_C0_T0.tif,8498.71794871795,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z11_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
194,11_2,5210.416666666667,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z11_C0_T0.tif,8497.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z11_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
195,11_3,5195.7037037037035,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z11_C0_T0.tif,8644.185185185184,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z11_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
196,11_4,5250.128205128205,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z11_C0_T0.tif,8795.948717948719,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z11_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
197,11_5,5176.558139534884,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z11_C0_T0.tif,8829.906976744185,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z11_C1_T0.tif,4527.048160893171,5986.214294090057,4318.585,5249.2775
